doc_id,category,title,document_part,term,term_count,total_terms,tf,df,idf,tfidf_score
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,title,mental,1,11,0.09090909090909091,1,2.3010299956639813,0.20918454506036194
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,title,systematic,1,11,0.09090909090909091,16,1.0969100130080565,0.0997190920916415
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,title,literature,1,11,0.09090909090909091,10,1.3010299956639813,0.11827545415127103
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,title,review,1,11,0.09090909090909091,24,0.9208187539523752,0.0837107958138523
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,abstract,dekat,1,18,0.05555555555555555,4,1.6989700043360187,0.09438722246311215
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,abstract,bas,1,18,0.05555555555555555,29,0.8386319977650251,0.04659066654250139
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,abstract,teknologi,1,18,0.05555555555555555,9,1.3467874862246563,0.0748215270124809
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,abstract,seperti,1,18,0.05555555555555555,6,1.5228787452803376,0.08460437473779653
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,abstract,machine,3,18,0.16666666666666666,54,0.5686362358410126,0.0947727059735021
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,abstract,learning,3,18,0.16666666666666666,62,0.5086383061657272,0.0847730510276212
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,abstract,ml,1,18,0.05555555555555555,8,1.3979400086720377,0.0776633338151132
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,abstract,kena,1,18,0.05555555555555555,4,1.6989700043360187,0.09438722246311215
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,abstract,terap,1,18,0.05555555555555555,30,0.8239087409443188,0.04577270783023993
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,abstract,algoritma,1,18,0.05555555555555555,9,1.3467874862246563,0.0748215270124809
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,abstract,sehat,1,18,0.05555555555555555,7,1.4559319556497243,0.0808851086472069
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,abstract,mental,1,18,0.05555555555555555,1,2.3010299956639813,0.12783499975911006
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,abstract,guna,1,18,0.05555555555555555,44,0.6575773191777938,0.03653207328765521
50,machine learning,Penerapan Algoritma Machine learning untuk Prediksi Gangguan Kesehatan Mental: Systematic Literature Review,abstract,hasil,1,18,0.05555555555555555,10,1.3010299956639813,0.0722794442035545
59,web application,iDEP web application for RNA-seq data analysis,title,idep,1,7,0.14285714285714285,1,2.3010299956639813,0.3287185708091402
59,web application,iDEP web application for RNA-seq data analysis,title,web,1,7,0.14285714285714285,49,0.6108339156354675,0.08726198794792393
59,web application,iDEP web application for RNA-seq data analysis,title,application,1,7,0.14285714285714285,35,0.7569619513137056,0.10813742161624365
59,web application,iDEP web application for RNA-seq data analysis,title,rna,1,7,0.14285714285714285,1,2.3010299956639813,0.3287185708091402
59,web application,iDEP web application for RNA-seq data analysis,title,seq,1,7,0.14285714285714285,1,2.3010299956639813,0.3287185708091402
59,web application,iDEP web application for RNA-seq data analysis,title,data,1,7,0.14285714285714285,28,0.853871964321762,0.12198170918882315
59,web application,iDEP web application for RNA-seq data analysis,title,analysis,1,7,0.14285714285714285,13,1.1870866433571445,0.16958380619387778
59,web application,iDEP web application for RNA-seq data analysis,abstract,through,1,19,0.05263157894736842,4,1.6989700043360187,0.08941947391242204
59,web application,iDEP web application for RNA-seq data analysis,abstract,example,1,19,0.05263157894736842,2,2.0,0.10526315789473684
59,web application,iDEP web application for RNA-seq data analysis,abstract,we,1,19,0.05263157894736842,27,0.8696662315049939,0.04577190692131546
59,web application,iDEP web application for RNA-seq data analysis,abstract,demonstrate,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
59,web application,iDEP web application for RNA-seq data analysis,abstract,how,1,19,0.05263157894736842,8,1.3979400086720377,0.07357578993010724
59,web application,iDEP web application for RNA-seq data analysis,abstract,web,1,19,0.05263157894736842,49,0.6108339156354675,0.032149153454498286
59,web application,iDEP web application for RNA-seq data analysis,abstract,application,1,19,0.05263157894736842,35,0.7569619513137056,0.039840102700721344
59,web application,iDEP web application for RNA-seq data analysis,abstract,democratizes,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
59,web application,iDEP web application for RNA-seq data analysis,abstract,access,1,19,0.05263157894736842,5,1.6020599913279623,0.08431894691199801
59,web application,iDEP web application for RNA-seq data analysis,abstract,high,1,19,0.05263157894736842,3,1.8239087409443189,0.09599519689180624
59,web application,iDEP web application for RNA-seq data analysis,abstract,throughput,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
59,web application,iDEP web application for RNA-seq data analysis,abstract,technologies,1,19,0.05263157894736842,3,1.8239087409443189,0.09599519689180624
59,web application,iDEP web application for RNA-seq data analysis,abstract,help,1,19,0.05263157894736842,4,1.6989700043360187,0.08941947391242204
59,web application,iDEP web application for RNA-seq data analysis,abstract,biologists,1,19,0.05263157894736842,2,2.0,0.10526315789473684
59,web application,iDEP web application for RNA-seq data analysis,abstract,pinpoint,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
59,web application,iDEP web application for RNA-seq data analysis,abstract,molecular,1,19,0.05263157894736842,2,2.0,0.10526315789473684
59,web application,iDEP web application for RNA-seq data analysis,abstract,pathways,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
59,web application,iDEP web application for RNA-seq data analysis,abstract,large,1,19,0.05263157894736842,2,2.0,0.10526315789473684
59,web application,iDEP web application for RNA-seq data analysis,abstract,data,1,19,0.05263157894736842,28,0.853871964321762,0.04494062970114537
18,machine learning,A survey of human-in-the-loop for machine learning,title,survey,1,5,0.2,10,1.3010299956639813,0.26020599913279624
18,machine learning,A survey of human-in-the-loop for machine learning,title,human,1,5,0.2,4,1.6989700043360187,0.3397940008672038
18,machine learning,A survey of human-in-the-loop for machine learning,title,loop,1,5,0.2,2,2.0,0.4
18,machine learning,A survey of human-in-the-loop for machine learning,title,machine,1,5,0.2,54,0.5686362358410126,0.11372724716820254
18,machine learning,A survey of human-in-the-loop for machine learning,title,learning,1,5,0.2,62,0.5086383061657272,0.10172766123314546
18,machine learning,A survey of human-in-the-loop for machine learning,abstract,posed,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
18,machine learning,A survey of human-in-the-loop for machine learning,abstract,machine,3,19,0.15789473684210525,54,0.5686362358410126,0.08978466881700199
18,machine learning,A survey of human-in-the-loop for machine learning,abstract,learning,3,19,0.15789473684210525,62,0.5086383061657272,0.08031131149985167
18,machine learning,A survey of human-in-the-loop for machine learning,abstract,human,1,19,0.05263157894736842,4,1.6989700043360187,0.08941947391242204
18,machine learning,A survey of human-in-the-loop for machine learning,abstract,loop,1,19,0.05263157894736842,2,2.0,0.10526315789473684
18,machine learning,A survey of human-in-the-loop for machine learning,abstract,area,1,19,0.05263157894736842,3,1.8239087409443189,0.09599519689180624
18,machine learning,A survey of human-in-the-loop for machine learning,abstract,we,1,19,0.05263157894736842,27,0.8696662315049939,0.04577190692131546
18,machine learning,A survey of human-in-the-loop for machine learning,abstract,see,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
18,machine learning,A survey of human-in-the-loop for machine learning,abstract,increasingly,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
18,machine learning,A survey of human-in-the-loop for machine learning,abstract,important,1,19,0.05263157894736842,2,2.0,0.10526315789473684
18,machine learning,A survey of human-in-the-loop for machine learning,abstract,future,1,19,0.05263157894736842,7,1.4559319556497243,0.07662799766577497
18,machine learning,A survey of human-in-the-loop for machine learning,abstract,research,1,19,0.05263157894736842,11,1.2596373105057561,0.06629670055293453
18,machine learning,A survey of human-in-the-loop for machine learning,abstract,due,1,19,0.05263157894736842,2,2.0,0.10526315789473684
18,machine learning,A survey of human-in-the-loop for machine learning,abstract,knowledge,1,19,0.05263157894736842,4,1.6989700043360187,0.08941947391242204
18,machine learning,A survey of human-in-the-loop for machine learning,abstract,learned,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
19,machine learning,Machine learning in economics and finance,title,machine,1,4,0.25,54,0.5686362358410126,0.14215905896025316
19,machine learning,Machine learning in economics and finance,title,learning,1,4,0.25,62,0.5086383061657272,0.1271595765414318
19,machine learning,Machine learning in economics and finance,title,economics,1,4,0.25,1,2.3010299956639813,0.5752574989159953
19,machine learning,Machine learning in economics and finance,title,finance,1,4,0.25,1,2.3010299956639813,0.5752574989159953
19,machine learning,Machine learning in economics and finance,abstract,machine,2,19,0.10526315789473684,54,0.5686362358410126,0.059856445878001326
19,machine learning,Machine learning in economics and finance,abstract,learning,3,19,0.15789473684210525,62,0.5086383061657272,0.08031131149985167
